,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
10,2.585601329803467,0.028344345092773438,0.5042201582399879,0.5037536663216011,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'km__n_clusters': 20, 'NN__hidden_layer_sizes': (50, 50)}",5,0.5209419680403701,0.5187683316080055,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1339638366272941,0.008571222089305941,0.008400516854134236,0.007507332643202191
11,2.869313049316406,0.023513412475585936,0.5,0.5,0.1,"(50, 50)",25,"{'NN__alpha': 0.1, 'km__n_clusters': 25, 'NN__hidden_layer_sizes': (50, 50)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.22840396065930993,0.005565147623355918,8.244574950155458e-17,7.021666937153402e-17
12,3.6849571228027345,0.026619720458984374,0.49930781268809443,0.49982668977469674,0.1,"(50, 50)",30,"{'NN__alpha': 0.1, 'km__n_clusters': 30, 'NN__hidden_layer_sizes': (50, 50)}",287,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49652777777777773,0.4991334488734836,0.49999999999999994,0.5,0.49999999999999994,0.5,0.20041395775335613,0.005580535568712368,0.001387193170245555,0.0003466204506065829
13,3.8878632545471192,0.037969017028808595,0.5,0.5,0.1,"(50, 50)",35,"{'NN__alpha': 0.1, 'km__n_clusters': 35, 'NN__hidden_layer_sizes': (50, 50)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.12676184291903367,0.006272555630229324,8.244574950155458e-17,7.021666937153402e-17
14,4.165415716171265,0.029512596130371094,0.5,0.5,0.1,"(50, 50)",40,"{'NN__alpha': 0.1, 'km__n_clusters': 40, 'NN__hidden_layer_sizes': (50, 50)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.21440563234349794,0.004736838985489045,8.244574950155458e-17,7.021666937153402e-17
15,1.2521204471588134,0.00924072265625,0.5,0.5,0.1,"(50,)",2,"{'NN__alpha': 0.1, 'km__n_clusters': 2, 'NN__hidden_layer_sizes': (50,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.1735578465828655,0.010324927746280499,8.244574950155458e-17,7.021666937153402e-17
16,1.2592490673065186,0.01019735336303711,0.5,0.5,0.1,"(50,)",3,"{'NN__alpha': 0.1, 'km__n_clusters': 3, 'NN__hidden_layer_sizes': (50,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.047691603320707834,0.01200382909828899,8.244574950155458e-17,7.021666937153402e-17
17,1.834301233291626,0.011778974533081054,0.5,0.5,0.1,"(50,)",4,"{'NN__alpha': 0.1, 'km__n_clusters': 4, 'NN__hidden_layer_sizes': (50,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.310318674569925,0.013623237959187802,8.244574950155458e-17,7.021666937153402e-17
18,1.8642505168914796,0.010536384582519532,0.5,0.5,0.1,"(50,)",5,"{'NN__alpha': 0.1, 'km__n_clusters': 5, 'NN__hidden_layer_sizes': (50,)}",11,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.19419379185445212,0.011549985001619918,8.244574950155458e-17,7.021666937153402e-17
19,2.0861656665802,0.012072992324829102,0.4916613740800239,0.5009489302967565,0.1,"(50,)",6,"{'NN__alpha': 0.1, 'km__n_clusters': 6, 'NN__hidden_layer_sizes': (50,)}",297,0.4586206896551725,0.504744651483782,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.5,0.49999999999999994,0.5,0.49999999999999994,0.5,0.20184782371216078,0.012206041142610268,0.016598611615397708,0.00189786059351279
20,1.9200380325317383,0.016533565521240235,0.4993078126880944,0.4996533795493935,0.1,"(50,)",7,"{'NN__alpha': 0.1, 'km__n_clusters': 7, 'NN__hidden_layer_sizes': (50,)}",291,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.5000000000000001,0.49999999999999994,0.49826689774696714,0.49652777777777773,0.5,0.49999999999999994,0.5,0.10047228618198926,0.014533358593702528,0.001387193170245555,0.0006932409012131657
